case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
52,A_Accepted,2016-01-02 07:51:45.258298,complete,User_53
57,O_Create Offer,2016-01-02 07:51:45.354877,complete,User_55
57,O_Created,2016-01-02 07:51:45.443877,complete,User_53
57,O_Sent (mail and online),2016-01-02 07:51:45.444877,complete,User_60
25,O_Create Offer,2016-01-02 07:51:45.561082,complete,User_48
16,O_Create Offer,2016-01-02 07:51:45.630100,complete,User_32
25,O_Created,2016-01-02 07:51:45.650082,complete,User_48
25,O_Cancelled,2016-01-02 07:51:45.651082,complete,User_112
16,O_Created,2016-01-02 07:51:45.719100,complete,User_53
16,O_Cancelled,2016-01-02 07:51:45.720100,complete,User_27
16,O_Cancelled,2016-01-02 07:51:45.721100,complete,User_99
52,O_Create Offer,2016-01-02 07:51:45.721298,complete,User_104
52,O_Created,2016-01-02 07:51:45.810298,complete,User_104
52,O_Sent (mail and online),2016-01-02 07:51:45.811298,complete,User_48
25,O_Create Offer,2016-01-02 07:51:46.114082,complete,User_32
16,O_Create Offer,2016-01-02 07:51:46.184100,complete,User_53
25,O_Created,2016-01-02 07:51:46.203082,complete,User_48
25,O_Cancelled,2016-01-02 07:51:46.204082,complete,User_48
25,O_Cancelled,2016-01-02 07:51:46.205082,complete,User_32
25,O_Cancelled,2016-01-02 07:51:46.206082,complete,User_90
25,O_Cancelled,2016-01-02 07:51:46.207082,complete,User_32
25,O_Cancelled,2016-01-02 07:51:46.208082,complete,User_95
25,O_Cancelled,2016-01-02 07:51:46.209082,complete,User_1
16,O_Created,2016-01-02 07:51:46.273100,complete,User_53
16,O_Sent (mail and online),2016-01-02 07:51:46.274100,complete,User_32
44,A_Complete,2016-01-02 07:51:46.624618,complete,User_5
25,O_Create Offer,2016-01-02 07:51:46.672082,complete,User_55
25,O_Created,2016-01-02 07:51:46.761082,complete,User_48
25,O_Sent (mail and online),2016-01-02 07:51:46.762082,complete,User_5
57,A_Complete,2016-01-02 07:51:46.990877,complete,User_60
44,W_Call after offers,2016-01-02 07:51:47.054633,start,User_100
52,A_Complete,2016-01-02 07:51:47.357298,complete,User_104
57,W_Call after offers,2016-01-02 07:51:47.425398,start,User_87
16,A_Complete,2016-01-02 07:51:47.820100,complete,User_32
16,W_Call after offers,2016-01-02 07:51:48.217621,start,User_99
52,W_Call after offers,2016-01-02 07:51:48.286804,start,User_107
25,A_Complete,2016-01-02 07:51:48.308082,complete,User_55
25,W_Call after offers,2016-01-02 07:51:49.188734,start,User_95
89,W_Complete application,2016-01-02 07:53:53.529761,complete,User_84
89,A_Accepted,2016-01-02 07:53:54.553761,complete,User_104
89,O_Create Offer,2016-01-02 07:53:55.016761,complete,User_104
89,O_Created,2016-01-02 07:53:55.105761,complete,User_104
89,O_Sent (mail and online),2016-01-02 07:53:55.106761,complete,User_60
89,A_Complete,2016-01-02 07:53:56.652761,complete,User_60
89,W_Call after offers,2016-01-02 07:53:57.627394,start,User_68
6,W_Handle leads,2016-01-02 07:54:00.003234,start,User_84
66,W_Handle leads,2016-01-02 07:54:00.193942,start,User_55
56,W_Handle leads,2016-01-02 07:54:00.199295,start,User_32
81,W_Handle leads,2016-01-02 07:54:00.344505,start,User_53
34,W_Handle leads,2016-01-02 07:54:00.675510,start,User_60
47,W_Handle leads,2016-01-02 07:54:00.785387,start,User_104
23,W_Handle leads,2016-01-02 07:54:00.817195,start,User_48
26,W_Handle leads,2016-01-02 07:54:00.820681,start,User_5
91,A_Create Application,2016-01-02 07:54:38.429811,complete,User_1
91,A_Submitted,2016-01-02 07:54:38.527811,complete,User_1
21,W_Call after offers,2016-01-02 07:54:41.968485,complete,User_30
21,A_Validating,2016-01-02 07:54:43.122485,complete,User_116
21,W_Validate application,2016-01-02 07:54:44.022331,start,User_123
70,W_Call incomplete files,2016-01-02 07:55:03.751116,complete,User_11
70,O_Create Offer,2016-01-02 07:55:04.214116,complete,User_11
70,O_Created,2016-01-02 07:55:04.303116,complete,User_11
70,O_Cancelled,2016-01-02 07:55:04.304116,complete,User_125
70,O_Create Offer,2016-01-02 07:55:04.767116,complete,User_11
70,O_Created,2016-01-02 07:55:04.856116,complete,User_11
70,O_Sent (mail and online),2016-01-02 07:55:04.857116,complete,User_11
70,A_Complete,2016-01-02 07:55:06.403116,complete,User_11
70,W_Call after offers,2016-01-02 07:55:06.653029,start,User_90
6,W_Handle leads,2016-01-02 07:55:54.707414,complete,User_84
6,A_Concept,2016-01-02 07:55:54.711414,complete,User_53
66,W_Handle leads,2016-01-02 07:55:54.898122,complete,User_55
66,A_Concept,2016-01-02 07:55:54.902122,complete,User_84
56,W_Handle leads,2016-01-02 07:55:54.903475,complete,User_32
56,A_Concept,2016-01-02 07:55:54.907475,complete,User_1
56,W_Complete application,2016-01-02 07:55:54.936706,start,User_53
81,W_Handle leads,2016-01-02 07:55:55.048685,complete,User_53
81,A_Concept,2016-01-02 07:55:55.052685,complete,User_104
34,W_Handle leads,2016-01-02 07:55:55.379690,complete,User_60
34,A_Concept,2016-01-02 07:55:55.383690,complete,User_1
47,W_Handle leads,2016-01-02 07:55:55.489567,complete,User_104
47,A_Concept,2016-01-02 07:55:55.493567,complete,User_32
6,W_Complete application,2016-01-02 07:55:55.504058,start,User_55
23,W_Handle leads,2016-01-02 07:55:55.521375,complete,User_48
26,W_Handle leads,2016-01-02 07:55:55.524861,complete,User_5
23,A_Concept,2016-01-02 07:55:55.525375,complete,User_5
26,A_Concept,2016-01-02 07:55:55.528861,complete,User_48
81,W_Complete application,2016-01-02 07:55:55.627160,start,User_11
66,W_Complete application,2016-01-02 07:55:55.812477,start,User_60
26,W_Complete application,2016-01-02 07:55:55.907731,start,User_48
47,W_Complete application,2016-01-02 07:55:56.172360,start,User_32
23,W_Complete application,2016-01-02 07:55:56.185276,start,User_5
34,W_Complete application,2016-01-02 07:55:56.216192,start,User_84
44,W_Call after offers,2016-01-02 07:56:12.954374,complete,User_100
57,W_Call after offers,2016-01-02 07:56:13.325139,complete,User_87
44,O_Create Offer,2016-01-02 07:56:13.417374,complete,User_104
44,O_Created,2016-01-02 07:56:13.506374,complete,User_104
44,O_Sent (mail and online),2016-01-02 07:56:13.507374,complete,User_104
57,O_Create Offer,2016-01-02 07:56:13.788139,complete,User_2
57,O_Created,2016-01-02 07:56:13.877139,complete,User_2
57,O_Cancelled,2016-01-02 07:56:13.878139,complete,User_117
16,W_Call after offers,2016-01-02 07:56:14.117362,complete,User_99
16,O_Cancelled,2016-01-02 07:56:14.118362,complete,User_120
16,A_Cancelled,2016-01-02 07:56:14.134362,complete,User_1
52,W_Call after offers,2016-01-02 07:56:14.186545,complete,User_107
57,O_Create Offer,2016-01-02 07:56:14.341139,complete,User_2
57,O_Created,2016-01-02 07:56:14.430139,complete,User_2
57,O_Sent (mail and online),2016-01-02 07:56:14.431139,complete,User_2
44,A_Complete,2016-01-02 07:56:15.053374,complete,User_104
25,W_Call after offers,2016-01-02 07:56:15.088475,complete,User_95
52,A_Validating,2016-01-02 07:56:15.340545,complete,User_117
44,W_Call after offers,2016-01-02 07:56:15.476769,start,User_100
52,W_Validate application,2016-01-02 07:56:15.627791,start,User_122
45,O_Create Offer,2016-01-02 07:56:15.737393,complete,User_104
45,O_Created,2016-01-02 07:56:15.826393,complete,User_104
45,O_Sent (mail and online),2016-01-02 07:56:15.827393,complete,User_104
57,A_Complete,2016-01-02 07:56:15.977139,complete,User_2
25,A_Validating,2016-01-02 07:56:16.242475,complete,User_27
25,W_Validate application,2016-01-02 07:56:16.385838,start,User_119
57,W_Call after offers,2016-01-02 07:56:16.767600,start,User_87
8,O_Create Offer,2016-01-02 07:56:16.786620,complete,User_2
8,O_Created,2016-01-02 07:56:16.875620,complete,User_2
8,O_Cancelled,2016-01-02 07:56:16.876620,complete,User_112
8,O_Create Offer,2016-01-02 07:56:17.339620,complete,User_2
45,A_Complete,2016-01-02 07:56:17.373393,complete,User_104
8,O_Created,2016-01-02 07:56:17.428620,complete,User_2
8,O_Sent (mail and online),2016-01-02 07:56:17.429620,complete,User_2
45,W_Call after offers,2016-01-02 07:56:17.866056,start,User_107
8,A_Complete,2016-01-02 07:56:18.975620,complete,User_104
8,W_Call after offers,2016-01-02 07:56:19.467048,start,User_30
89,W_Call after offers,2016-01-02 07:58:23.527135,complete,User_68
89,O_Create Offer,2016-01-02 07:58:23.990135,complete,User_132
89,O_Created,2016-01-02 07:58:24.079135,complete,User_104
89,O_Sent (mail and online),2016-01-02 07:58:24.080135,complete,User_2
89,A_Complete,2016-01-02 07:58:25.626135,complete,User_132
89,W_Call after offers,2016-01-02 07:58:26.456708,start,User_95
70,W_Call after offers,2016-01-02 07:59:32.552770,complete,User_90
70,A_Validating,2016-01-02 07:59:33.706770,complete,User_126
70,W_Validate application,2016-01-02 07:59:33.948743,start,User_114
90,W_Complete application,2016-01-02 07:59:43.811883,complete,User_31
90,A_Accepted,2016-01-02 07:59:44.835883,complete,User_45
90,O_Create Offer,2016-01-02 07:59:45.298883,complete,User_2
90,O_Created,2016-01-02 07:59:45.387883,complete,User_104
90,O_Cancelled,2016-01-02 07:59:45.388883,complete,User_126
90,O_Create Offer,2016-01-02 07:59:45.851883,complete,User_31
90,O_Created,2016-01-02 07:59:45.940883,complete,User_132
90,O_Sent (mail and online),2016-01-02 07:59:45.941883,complete,User_31
90,A_Complete,2016-01-02 07:59:47.487883,complete,User_132
90,W_Call after offers,2016-01-02 07:59:47.989397,start,User_68
44,W_Call after offers,2016-01-02 08:00:41.376510,complete,User_100
44,A_Validating,2016-01-02 08:00:42.530510,complete,User_31
57,W_Call after offers,2016-01-02 08:00:42.667341,complete,User_87
44,W_Validate application,2016-01-02 08:00:43.298208,start,User_112
45,W_Call after offers,2016-01-02 08:00:43.765797,complete,User_107
57,A_Validating,2016-01-02 08:00:43.821341,complete,User_42
57,W_Validate application,2016-01-02 08:00:44.539372,start,User_117
45,A_Validating,2016-01-02 08:00:44.919797,complete,User_127
8,W_Call after offers,2016-01-02 08:00:45.366789,complete,User_30
8,O_Create Offer,2016-01-02 08:00:45.829789,complete,User_104
45,W_Validate application,2016-01-02 08:00:45.831828,start,User_27
8,O_Created,2016-01-02 08:00:45.918789,complete,User_42
8,O_Cancelled,2016-01-02 08:00:45.919789,complete,User_1
8,O_Create Offer,2016-01-02 08:00:46.382789,complete,User_31
8,O_Created,2016-01-02 08:00:46.471789,complete,User_104
8,O_Sent (mail and online),2016-01-02 08:00:46.472789,complete,User_45
8,A_Complete,2016-01-02 08:00:48.018789,complete,User_132
8,W_Call after offers,2016-01-02 08:00:48.407226,start,User_87
21,W_Validate application,2016-01-02 08:01:27.113455,complete,User_123
21,O_Returned,2016-01-02 08:01:28.638455,complete,User_125
21,O_Accepted,2016-01-02 08:01:28.640455,complete,User_134
21,A_Pending,2016-01-02 08:01:28.641455,complete,User_129
21,O_Cancelled,2016-01-02 08:01:28.642455,complete,User_116
21,O_Create Offer,2016-01-02 08:01:29.105455,complete,User_132
21,O_Created,2016-01-02 08:01:29.194455,complete,User_31
21,O_Cancelled,2016-01-02 08:01:29.195455,complete,User_30
21,O_Create Offer,2016-01-02 08:01:29.658455,complete,User_104
21,O_Created,2016-01-02 08:01:29.747455,complete,User_42
21,O_Sent (mail and online),2016-01-02 08:01:29.748455,complete,User_42
21,A_Complete,2016-01-02 08:01:31.294455,complete,User_42
21,W_Call after offers,2016-01-02 08:01:31.890546,start,User_107
89,W_Call after offers,2016-01-02 08:02:52.356449,complete,User_95
89,O_Create Offer,2016-01-02 08:02:52.819449,complete,User_71
89,O_Created,2016-01-02 08:02:52.908449,complete,User_31
89,O_Sent (mail and online),2016-01-02 08:02:52.909449,complete,User_2
89,A_Complete,2016-01-02 08:02:54.455449,complete,User_104
89,W_Call after offers,2016-01-02 08:02:54.919223,start,User_90
52,W_Validate application,2016-01-02 08:02:58.718915,complete,User_122
25,W_Validate application,2016-01-02 08:02:59.476962,complete,User_119
52,O_Returned,2016-01-02 08:03:00.243915,complete,User_100
25,O_Returned,2016-01-02 08:03:01.001962,complete,User_116
25,O_Accepted,2016-01-02 08:03:01.003962,complete,User_119
25,A_Pending,2016-01-02 08:03:01.004962,complete,User_123
25,O_Cancelled,2016-01-02 08:03:01.005962,complete,User_95
25,O_Create Offer,2016-01-02 08:03:01.468962,complete,User_71
25,O_Created,2016-01-02 08:03:01.557962,complete,User_45
25,O_Sent (mail and online),2016-01-02 08:03:01.558962,complete,User_31
52,A_Incomplete,2016-01-02 08:03:01.669915,complete,User_134
52,W_Call incomplete files,2016-01-02 08:03:02.004391,start,User_2
25,A_Complete,2016-01-02 08:03:03.104962,complete,User_45
25,W_Call after offers,2016-01-02 08:03:03.500271,start,User_100
90,W_Call after offers,2016-01-02 08:04:13.889138,complete,User_68
90,O_Create Offer,2016-01-02 08:04:14.352138,complete,User_104
90,O_Created,2016-01-02 08:04:14.441138,complete,User_71
90,O_Sent (mail and online),2016-01-02 08:04:14.442138,complete,User_42
90,A_Complete,2016-01-02 08:04:15.988138,complete,User_42
90,W_Call after offers,2016-01-02 08:04:16.284566,start,User_99
8,W_Call after offers,2016-01-02 08:05:14.306967,complete,User_87
8,O_Create Offer,2016-01-02 08:05:14.769967,complete,User_104
8,O_Created,2016-01-02 08:05:14.858967,complete,User_31
8,O_Cancelled,2016-01-02 08:05:14.859967,complete,User_122
8,O_Cancelled,2016-01-02 08:05:14.860967,complete,User_24
8,O_Cancelled,2016-01-02 08:05:14.861967,complete,User_131
8,O_Create Offer,2016-01-02 08:05:15.324967,complete,User_104
8,O_Created,2016-01-02 08:05:15.413967,complete,User_104
8,O_Cancelled,2016-01-02 08:05:15.414967,complete,User_30
8,O_Create Offer,2016-01-02 08:05:15.877967,complete,User_71
8,O_Created,2016-01-02 08:05:15.966967,complete,User_31
8,O_Sent (mail and online),2016-01-02 08:05:15.967967,complete,User_24
8,A_Complete,2016-01-02 08:05:17.513967,complete,User_24
8,W_Call after offers,2016-01-02 08:05:18.013509,start,User_87
21,W_Call after offers,2016-01-02 08:05:57.790287,complete,User_107
21,O_Cancelled,2016-01-02 08:05:57.791287,complete,User_131
21,A_Cancelled,2016-01-02 08:05:57.807287,complete,User_31
70,W_Validate application,2016-01-02 08:06:17.039867,complete,User_114
70,O_Returned,2016-01-02 08:06:18.564867,complete,User_127
70,O_Accepted,2016-01-02 08:06:18.566867,complete,User_30
70,A_Pending,2016-01-02 08:06:18.567867,complete,User_107
70,O_Cancelled,2016-01-02 08:06:18.568867,complete,User_129
70,O_Cancelled,2016-01-02 08:06:18.569867,complete,User_71
70,O_Cancelled,2016-01-02 08:06:18.570867,complete,User_131
70,O_Cancelled,2016-01-02 08:06:18.571867,complete,User_95
70,O_Cancelled,2016-01-02 08:06:18.572867,complete,User_119
70,O_Cancelled,2016-01-02 08:06:18.573867,complete,User_131
70,O_Cancelled,2016-01-02 08:06:18.574867,complete,User_114
70,O_Cancelled,2016-01-02 08:06:18.575867,complete,User_1
70,O_Create Offer,2016-01-02 08:06:19.038867,complete,User_71
70,O_Created,2016-01-02 08:06:19.127867,complete,User_31
70,O_Cancelled,2016-01-02 08:06:19.128867,complete,User_116
70,O_Cancelled,2016-01-02 08:06:19.129867,complete,User_107
70,O_Create Offer,2016-01-02 08:06:19.592867,complete,User_42
70,O_Created,2016-01-02 08:06:19.681867,complete,User_132
70,O_Cancelled,2016-01-02 08:06:19.682867,complete,User_116
70,O_Cancelled,2016-01-02 08:06:19.683867,complete,User_125
70,O_Create Offer,2016-01-02 08:06:20.146867,complete,User_97
70,O_Created,2016-01-02 08:06:20.235867,complete,User_132
70,O_Cancelled,2016-01-02 08:06:20.236867,complete,User_95
70,O_Cancelled,2016-01-02 08:06:20.237867,complete,User_122
70,O_Create Offer,2016-01-02 08:06:20.700867,complete,User_97
70,O_Created,2016-01-02 08:06:20.789867,complete,User_104
70,O_Cancelled,2016-01-02 08:06:20.790867,complete,User_114
70,O_Cancelled,2016-01-02 08:06:20.791867,complete,User_45
70,O_Create Offer,2016-01-02 08:06:21.254867,complete,User_31
70,O_Created,2016-01-02 08:06:21.343867,complete,User_104
70,O_Cancelled,2016-01-02 08:06:21.344867,complete,User_45
70,O_Cancelled,2016-01-02 08:06:21.345867,complete,User_104
70,O_Create Offer,2016-01-02 08:06:21.808867,complete,User_45
70,O_Created,2016-01-02 08:06:21.897867,complete,User_45
70,O_Sent (mail and online),2016-01-02 08:06:21.898867,complete,User_42
70,A_Complete,2016-01-02 08:06:23.444867,complete,User_45
70,W_Call after offers,2016-01-02 08:06:24.121305,start,User_68
56,W_Complete application,2016-01-02 08:06:43.263744,complete,User_53
6,W_Complete application,2016-01-02 08:06:43.831096,complete,User_55
81,W_Complete application,2016-01-02 08:06:43.954198,complete,User_11
66,W_Complete application,2016-01-02 08:06:44.139515,complete,User_60
26,W_Complete application,2016-01-02 08:06:44.234769,complete,User_48
56,A_Accepted,2016-01-02 08:06:44.287744,complete,User_97
47,W_Complete application,2016-01-02 08:06:44.499398,complete,User_32
23,W_Complete application,2016-01-02 08:06:44.512314,complete,User_5
34,W_Complete application,2016-01-02 08:06:44.543230,complete,User_84
56,O_Create Offer,2016-01-02 08:06:44.750744,complete,User_5
56,O_Created,2016-01-02 08:06:44.839744,complete,User_97
56,O_Sent (mail and online),2016-01-02 08:06:44.840744,complete,User_53
6,A_Accepted,2016-01-02 08:06:44.855096,complete,User_11
81,A_Accepted,2016-01-02 08:06:44.978198,complete,User_71
66,A_Accepted,2016-01-02 08:06:45.163515,complete,User_55
26,A_Accepted,2016-01-02 08:06:45.258769,complete,User_104
6,O_Create Offer,2016-01-02 08:06:45.318096,complete,User_45
6,O_Created,2016-01-02 08:06:45.407096,complete,User_11
6,O_Sent (mail and online),2016-01-02 08:06:45.408096,complete,User_48
81,O_Create Offer,2016-01-02 08:06:45.441198,complete,User_71
47,A_Accepted,2016-01-02 08:06:45.523398,complete,User_32
81,O_Created,2016-01-02 08:06:45.530198,complete,User_132
81,O_Sent (mail and online),2016-01-02 08:06:45.531198,complete,User_5
23,A_Accepted,2016-01-02 08:06:45.536314,complete,User_60
34,A_Accepted,2016-01-02 08:06:45.567230,complete,User_24
66,O_Create Offer,2016-01-02 08:06:45.626515,complete,User_31
66,O_Created,2016-01-02 08:06:45.715515,complete,User_60
66,O_Sent (mail and online),2016-01-02 08:06:45.716515,complete,User_32
26,O_Create Offer,2016-01-02 08:06:45.721769,complete,User_84
26,O_Created,2016-01-02 08:06:45.810769,complete,User_60
26,O_Sent (mail and online),2016-01-02 08:06:45.811769,complete,User_24
47,O_Create Offer,2016-01-02 08:06:45.986398,complete,User_11
23,O_Create Offer,2016-01-02 08:06:45.999314,complete,User_5
34,O_Create Offer,2016-01-02 08:06:46.030230,complete,User_71
47,O_Created,2016-01-02 08:06:46.075398,complete,User_60
47,O_Cancelled,2016-01-02 08:06:46.076398,complete,User_60
47,O_Cancelled,2016-01-02 08:06:46.077398,complete,User_95
