case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,case:ApplicationType,case:LoanGoal,case:RequestedAmount
2,W_Complete application,2016-01-01 13:38:09.824918,start,User_52,New credit,Existing loan takeover,25581.06
8,W_Complete application,2016-01-01 13:38:42.875413,complete,User_81,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-01 13:38:42.875413,start,User_42,New credit,Home improvement,7626.91
2,W_Complete application,2016-01-01 13:38:58.155573,complete,User_52,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 13:38:58.155573,start,User_61,New credit,Existing loan takeover,25581.06
5,W_Complete application,2016-01-01 13:41:04.435887,complete,User_40,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 13:41:04.435887,start,User_7,New credit,Unknown,14558.04
9,W_Complete application,2016-01-01 13:42:11.729071,complete,User_1,New credit,Car,28942.95
9,W_Complete application,2016-01-01 13:42:11.729071,start,User_5,New credit,Car,28942.95
1,W_Complete application,2016-01-01 13:42:47.944959,complete,User_112,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 13:42:47.944959,start,User_95,New credit,Not speficied,47489.2
6,W_Complete application,2016-01-01 13:43:06.824778,complete,User_28,New credit,Car,16454.23
6,W_Complete application,2016-01-01 13:43:06.824778,start,User_21,New credit,Car,16454.23
1,W_Complete application,2016-01-01 13:44:35.555855,complete,User_95,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 13:44:35.555855,start,User_39,New credit,Not speficied,47489.2
2,W_Complete application,2016-01-01 13:45:25.941856,complete,User_61,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 13:45:25.941856,start,User_84,New credit,Existing loan takeover,25581.06
10,A_Create Application,2016-01-01 13:48:04.475648,start,User_59,New credit,"Other, see explanation",4251.87
10,A_Create Application,2016-01-01 13:48:04.475648,complete,User_59,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 13:48:04.475648,start,User_72,New credit,"Other, see explanation",4251.87
3,W_Complete application,2016-01-01 13:49:52.659917,complete,User_70,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 13:49:52.659917,start,User_53,New credit,Home improvement,15148.56
9,W_Complete application,2016-01-01 13:49:56.560484,complete,User_5,New credit,Car,28942.95
9,W_Complete application,2016-01-01 13:49:56.560484,start,User_66,New credit,Car,28942.95
7,W_Complete application,2016-01-01 13:50:06.597552,complete,User_77,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 13:50:06.597552,start,User_19,New credit,Home improvement,11165.35
4,W_Complete application,2016-01-01 13:53:32.637953,complete,User_4,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 13:53:32.637953,start,User_10,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 13:55:00.423035,complete,User_10,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 13:55:00.423035,start,User_11,New credit,"Other, see explanation",9941.98
9,W_Complete application,2016-01-01 13:56:11.369797,complete,User_66,New credit,Car,28942.95
9,W_Complete application,2016-01-01 13:56:11.369797,start,User_75,New credit,Car,28942.95
9,W_Complete application,2016-01-01 13:58:55.849763,complete,User_75,New credit,Car,28942.95
9,W_Complete application,2016-01-01 13:58:55.849763,start,User_38,New credit,Car,28942.95
10,W_Complete application,2016-01-01 13:59:36.863212,complete,User_72,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 13:59:36.863212,start,User_71,New credit,"Other, see explanation",4251.87
5,W_Complete application,2016-01-01 14:00:11.845663,complete,User_7,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:00:11.845663,start,User_45,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:00:17.045162,complete,User_45,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:00:17.045162,start,User_93,New credit,Unknown,14558.04
2,W_Complete application,2016-01-01 14:02:18.382524,complete,User_84,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 14:02:18.382524,start,User_78,New credit,Existing loan takeover,25581.06
5,W_Complete application,2016-01-01 14:02:31.739376,complete,User_93,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:02:31.739376,start,User_51,New credit,Unknown,14558.04
4,W_Complete application,2016-01-01 14:03:43.787692,complete,User_11,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 14:03:43.787692,start,User_34,New credit,"Other, see explanation",9941.98
10,W_Complete application,2016-01-01 14:04:48.416382,complete,User_71,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 14:04:48.416382,start,User_71,New credit,"Other, see explanation",4251.87
3,W_Complete application,2016-01-01 14:06:27.973751,complete,User_53,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 14:06:27.973751,start,User_15,New credit,Home improvement,15148.56
2,W_Complete application,2016-01-01 14:06:29.320679,complete,User_78,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 14:06:29.320679,start,User_56,New credit,Existing loan takeover,25581.06
9,W_Complete application,2016-01-01 14:07:01.946171,complete,User_38,New credit,Car,28942.95
9,W_Complete application,2016-01-01 14:07:01.946171,start,User_99,New credit,Car,28942.95
3,W_Complete application,2016-01-01 14:07:07.844455,complete,User_15,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 14:07:07.844455,start,User_52,New credit,Home improvement,15148.56
5,W_Complete application,2016-01-01 14:07:20.418660,complete,User_51,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:07:20.418660,start,User_33,New credit,Unknown,14558.04
4,W_Complete application,2016-01-01 14:07:55.271266,complete,User_34,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 14:07:55.271266,start,User_57,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 14:08:23.344135,complete,User_57,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 14:08:23.344135,start,User_24,New credit,"Other, see explanation",9941.98
10,W_Complete application,2016-01-01 14:09:24.350237,complete,User_71,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 14:09:24.350237,start,User_49,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 14:10:59.730249,complete,User_49,New credit,"Other, see explanation",4251.87
10,W_Complete application,2016-01-01 14:10:59.730249,start,User_100,New credit,"Other, see explanation",4251.87
1,W_Complete application,2016-01-01 14:11:53.195570,complete,User_39,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 14:11:53.195570,start,User_5,New credit,Not speficied,47489.2
7,W_Complete application,2016-01-01 14:12:44.236998,complete,User_19,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:12:44.236998,start,User_49,New credit,Home improvement,11165.35
9,W_Complete application,2016-01-01 14:13:09.999325,complete,User_99,New credit,Car,28942.95
9,W_Complete application,2016-01-01 14:13:09.999325,start,User_12,New credit,Car,28942.95
4,W_Complete application,2016-01-01 14:14:08.394303,complete,User_24,New credit,"Other, see explanation",9941.98
4,W_Complete application,2016-01-01 14:14:08.394303,start,User_4,New credit,"Other, see explanation",9941.98
3,W_Complete application,2016-01-01 14:16:04.956778,complete,User_52,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 14:16:04.956778,start,User_102,New credit,Home improvement,15148.56
9,W_Complete application,2016-01-01 14:16:44.487138,complete,User_12,New credit,Car,28942.95
9,W_Complete application,2016-01-01 14:16:44.487138,start,User_88,New credit,Car,28942.95
2,W_Complete application,2016-01-01 14:16:50.931652,complete,User_56,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 14:16:50.931652,start,User_40,New credit,Existing loan takeover,25581.06
5,W_Complete application,2016-01-01 14:18:24.127981,complete,User_33,New credit,Unknown,14558.04
5,W_Complete application,2016-01-01 14:18:24.127981,start,User_93,New credit,Unknown,14558.04
11,A_Create Application,2016-01-01 14:20:38.930945,start,User_48,New credit,Unknown,36450.89
11,A_Create Application,2016-01-01 14:20:38.930945,complete,User_48,New credit,Unknown,36450.89
11,A_Submitted,2016-01-01 14:20:38.930945,start,User_1,New credit,Unknown,36450.89
11,A_Submitted,2016-01-01 14:20:38.930945,complete,User_1,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:20:38.930945,start,User_39,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:22:01.451704,complete,User_39,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:22:01.451704,start,User_77,New credit,Unknown,36450.89
9,W_Complete application,2016-01-01 14:26:15.010597,complete,User_88,New credit,Car,28942.95
9,W_Complete application,2016-01-01 14:26:15.010597,start,User_7,New credit,Car,28942.95
11,W_Handle leads,2016-01-01 14:26:18.513596,complete,User_77,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:26:18.513596,start,User_15,New credit,Unknown,36450.89
1,W_Complete application,2016-01-01 14:26:21.377760,complete,User_5,New credit,Not speficied,47489.2
1,W_Complete application,2016-01-01 14:26:21.377760,start,User_5,New credit,Not speficied,47489.2
7,W_Complete application,2016-01-01 14:27:18.585828,complete,User_49,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:27:18.585828,start,User_69,New credit,Home improvement,11165.35
11,W_Handle leads,2016-01-01 14:28:29.484992,complete,User_15,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:28:29.484992,start,User_34,New credit,Unknown,36450.89
8,W_Complete application,2016-01-01 14:28:31.262986,complete,User_42,New credit,Home improvement,7626.91
8,W_Complete application,2016-01-01 14:28:31.262986,start,User_19,New credit,Home improvement,7626.91
2,W_Complete application,2016-01-01 14:28:36.819312,complete,User_40,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 14:28:36.819312,start,User_31,New credit,Existing loan takeover,25581.06
6,W_Complete application,2016-01-01 14:28:39.066534,complete,User_21,New credit,Car,16454.23
6,W_Complete application,2016-01-01 14:28:39.066534,start,User_18,New credit,Car,16454.23
11,W_Handle leads,2016-01-01 14:29:14.700412,complete,User_34,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:29:14.700412,start,User_56,New credit,Unknown,36450.89
7,W_Complete application,2016-01-01 14:30:42.245006,complete,User_69,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:30:42.245006,start,User_88,New credit,Home improvement,11165.35
6,W_Complete application,2016-01-01 14:33:39.214825,complete,User_18,New credit,Car,16454.23
6,W_Complete application,2016-01-01 14:33:39.214825,start,User_29,New credit,Car,16454.23
12,A_Create Application,2016-01-01 14:35:28.268041,start,User_70,New credit,Car,10603.97
12,A_Create Application,2016-01-01 14:35:28.268041,complete,User_70,New credit,Car,10603.97
12,A_Submitted,2016-01-01 14:35:28.268041,start,User_1,New credit,Car,10603.97
12,A_Submitted,2016-01-01 14:35:28.268041,complete,User_1,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:35:28.268041,start,User_70,New credit,Car,10603.97
11,W_Handle leads,2016-01-01 14:35:51.502699,complete,User_56,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:35:51.502699,start,User_18,New credit,Unknown,36450.89
2,W_Complete application,2016-01-01 14:36:47.529963,complete,User_31,New credit,Existing loan takeover,25581.06
2,W_Complete application,2016-01-01 14:36:47.529963,start,User_27,New credit,Existing loan takeover,25581.06
3,W_Complete application,2016-01-01 14:36:47.725062,complete,User_102,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 14:36:47.725062,start,User_8,New credit,Home improvement,15148.56
12,W_Handle leads,2016-01-01 14:37:48.301894,complete,User_70,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:37:48.301894,start,User_21,New credit,Car,10603.97
3,W_Complete application,2016-01-01 14:37:59.937939,complete,User_8,New credit,Home improvement,15148.56
3,W_Complete application,2016-01-01 14:37:59.937939,start,User_104,New credit,Home improvement,15148.56
7,W_Complete application,2016-01-01 14:38:00.089402,complete,User_88,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:38:00.089402,start,User_81,New credit,Home improvement,11165.35
12,W_Handle leads,2016-01-01 14:38:19.648393,complete,User_21,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:38:19.648393,start,User_10,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:38:38.283550,complete,User_10,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:38:38.283550,start,User_20,New credit,Car,10603.97
6,W_Complete application,2016-01-01 14:38:42.855234,complete,User_29,New credit,Car,16454.23
6,W_Complete application,2016-01-01 14:38:42.855234,start,User_77,New credit,Car,16454.23
12,W_Handle leads,2016-01-01 14:38:54.715683,complete,User_20,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:38:54.715683,start,User_71,New credit,Car,10603.97
11,W_Handle leads,2016-01-01 14:39:16.023886,complete,User_18,New credit,Unknown,36450.89
11,W_Handle leads,2016-01-01 14:39:16.023886,start,User_36,New credit,Unknown,36450.89
12,W_Handle leads,2016-01-01 14:39:19.498813,complete,User_71,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:39:19.498813,start,User_2,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:40:05.019089,complete,User_2,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:40:05.019089,start,User_51,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:40:44.228653,complete,User_51,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:40:44.228653,start,User_61,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:41:07.864722,complete,User_61,New credit,Car,10603.97
12,W_Handle leads,2016-01-01 14:41:07.864722,start,User_48,New credit,Car,10603.97
7,W_Complete application,2016-01-01 14:42:11.212593,complete,User_81,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:42:11.212593,start,User_31,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:42:44.975269,complete,User_31,New credit,Home improvement,11165.35
7,W_Complete application,2016-01-01 14:42:44.975269,start,User_84,New credit,Home improvement,11165.35
6,W_Complete application,2016-01-01 14:44:07.864844,complete,User_77,New credit,Car,16454.23
6,W_Complete application,2016-01-01 14:44:07.864844,start,User_99,New credit,Car,16454.23
